name,misspellings
Kirkpatrick Loop,"['Kirkpatrick Lool', 'Kirkpatrick Koop', 'Kirkpatfick Loop', 'Kirkpqtrick Loop', 'Iirkpatrick Loop']"
Kirkwood Pl,"['Kirkwooe Pl', 'Kirkwoid Pl', 'Kirkeood Pl', 'Kirlwood Pl', 'Kirkwiod Pl']"
Kirkwood St,"['Kirjwood St', 'Kirkqood St', 'Kirkqood St', 'Jirkwood St', 'Kirjwood St']"
Kiwila St,"['Jiwila St', 'Kowila St', 'Kiwipa St', 'Kiwila Dt', 'Kiwkla St']"
Klebahn Pl,"['Koebahn Pl', 'Klebahn Po', 'Klebagn Pl', 'Klebahn Pp', 'Klenahn Pl']"
Koa Ave,"['Koa Avw', 'Koa Aqe', 'Loa Ave', 'Koa Zve', 'Koa Qve']"
Koa Pl,"['Kla Pl', 'Koa Ol', 'Kpa Pl', 'Kia Pl', 'Moa Pl']"
Koae Pl,"['Koae Ll', 'Kose Pl', 'Loae Pl', 'Koze Pl', 'Kose Pl']"
Koae St,"['Kose St', 'Moae St', 'Koae Wt', 'Loae St', 'Koae Sy']"
Koaia Ct,"['Kozia Ct', 'Koaia Ft', 'Koaoa Ct', 'Koaia Xt', 'Koqia Ct']"
Koalele St,"['Koalelw St', 'Koalele At', 'Koaleld St', 'Kialele St', 'Koapele St']"
Koali Rd,"['Koali Rr', 'Koali Ed', 'Klali Rd', 'Koali Fd', 'Kpali Rd']"
Koamano St,"['Koamabo St', 'Koamabo St', 'Koamano Sr', 'Koamano At', 'Koamano Zt']"
Koaniani Way,"['Koaniwni Way', 'Koaniaji Way', 'Loaniani Way', 'Koanianu Way', 'Koanizni Way']"
Koapaka St,"['Kowpaka St', 'Koapama St', 'Kozpaka St', 'Koalaka St', 'Joapaka St']"
Koelsch Cir,"['Koelsch Cit', 'Koelsch Cif', 'Koelxch Cir', 'Koelsch Xir', 'Koelsch Ckr']"
Kohou St,"['Kohou At', 'Kohoj St', 'Kohou Zt', 'Kohpu St', 'Konou St']"
Kokea Pl,"['Kpkea Pl', 'Kokea Ll', 'Klkea Pl', 'Koiea Pl', 'Kokwa Pl']"
Kokea St,"['Kolea St', 'Kokes St', 'Kokeq St', 'Klkea St', 'Kojea St']"
Kokee Pl,"['Mokee Pl', 'Kokee Ll', 'Kpkee Pl', 'Koker Pl', 'Koked Pl']"
Koki St,"['Kokk St', 'Komi St', 'Koii St', 'Kiki St', 'Kokk St']"
Kokio Ln,"['Kojio Ln', 'Kokoo Ln', 'Koiio Ln', 'Kokil Ln', 'Komio Ln']"
Koko Dr,"['Kokp Dr', 'Kiko Dr', 'Kokl Dr', 'Ioko Dr', 'Kpko Dr']"
Koko Head Ave,"['Klko Head Ave', 'Kojo Head Ave', 'Koko Head Zve', 'Kiko Head Ave', 'Koko Head Zve']"
Koko Head Park Rd,"['Kokp Head Park Rd', 'Kiko Head Park Rd', 'Koko Head Lark Rd', 'Koko Heqd Park Rd', 'Koko Head Park Re']"
Koko Isle Cir,"['Koko Isld Cir', 'Koko Isle Ckr', 'Koko Isle Cit', 'Kokl Isle Cir', 'Koko Isld Cir']"
Koko Kai Pl,"['Koki Kai Pl', 'Koko Mai Pl', 'Koko Kau Pl', 'Koko Kai Pk', 'Koko Jai Pl']"
Koko Uka Pl,"['Koko Uka Ol', 'Koki Uka Pl', 'Kokp Uka Pl', 'Koko Jka Pl', 'Kokp Uka Pl']"
Kokololio Pl,"['Kokolllio Pl', 'Kojololio Pl', 'Kokopolio Pl', 'Kokooolio Pl', 'Kokololio Pp']"
Kokomalei St,"['Kokomalri St', 'Kokimalei St', 'Kokomalei Dt', 'Kokomwlei St', 'Kokomakei St']"
Kokomo Pl,"['Kpkomo Pl', 'Koiomo Pl', 'Iokomo Pl', 'Kokomo Ll', 'Kokojo Pl']"
Kolo Pl,"['Kolo Pk', 'Kilo Pl', 'Koll Pl', 'Jolo Pl', 'Kolo Po']"
Koloa St,"['Koloa At', 'Ioloa St', 'Kolla St', 'Ioloa St', 'Kokoa St']"
Kolohala St,"['Jolohala St', 'Kollhala St', 'Iolohala St', 'Kolohala Zt', 'Kolohalz St']"
Kolokolo Pl,"['Kokokolo Pl', 'Kolpkolo Pl', 'Kolokolo Ol', 'Kolokolo Ll', 'Kollkolo Pl']"
Kolokolo St,"['Kolokolo Sy', 'Koloiolo St', 'Kolokplo St', 'Kolololo St', 'Kolololo St']"
Kolomona Pl,"['Kolomoma Pl', 'Kolomoma Pl', 'Kolomonw Pl', 'Lolomona Pl', 'Kolompna Pl']"
Kolonahe Pl,"['Kolonqhe Pl', 'Kooonahe Pl', 'Kplonahe Pl', 'Kolonahr Pl', 'Kplonahe Pl']"
Kolopua St,"['Kolopua Sy', 'Kolopua Sg', 'Kokopua St', 'Kolopuq St', 'Kolopja St']"
Kolowalu St,"['Kolowaly St', 'Koloqalu St', 'Kolowalu Sf', 'Koloqalu St', 'Koliwalu St']"
Komaia Dr,"['Kimaia Dr', 'Komzia Dr', 'Komaia Dt', 'Komsia Dr', 'Komsia Dr']"
Komaia Pl,"['Komaua Pl', 'Komaua Pl', 'Komqia Pl', 'Kojaia Pl', 'Komaia Ll']"
Kona Iki St,"['Konw Iki St', 'Kona Iki Xt', 'Koma Iki St', 'Koha Iki St', 'Koba Iki St']"
Kona St,"['Lona St', 'Koja St', 'Koja St', 'Konw St', 'Jona St']"
Konia Cir,"['Klnia Cir', 'Konia Fir', 'Konia Cit', 'Konia Cur', 'Konka Cir']"
Konia St,"['Monia St', 'Konia Sg', 'Kpnia St', 'Konia At', 'Koniz St']"
Konnick Pl,"['Konnock Pl', 'Konnivk Pl', 'Kobnick Pl', 'Konnkck Pl', 'Konnick Ll']"
Kono Pl,"['Komo Pl', 'Kpno Pl', 'Kono Ol', 'Jono Pl', 'Kino Pl']"
Kono St,"['Komo St', 'Konl St', 'Jono St', 'Klno St', 'Iono St']"
Kopiko St,"['Kopkko St', 'Kooiko St', 'Kopiko Xt', 'Koliko St', 'Kopiki St']"
Kopke St,"['Mopke St', 'Kopkw St', 'Iopke St', 'Kolke St', 'Kopke Sg']"
Kou Haole Loop,"['Lou Haole Loop', 'Kou Haolw Loop', 'Kou Hqole Loop', 'Kou Yaole Loop', 'Iou Haole Loop']"
Kou Ln,"['Mou Ln', 'Kou Kn', 'Jou Ln', 'Kou Lb', 'Koi Ln']"
Kou Pl,"['Kou Po', 'Koj Pl', 'Kou Ll', 'Kou Pk', 'Kou Pk']"
Koula St,"['Koulq St', 'Kiula St', 'Koula Sg', 'Kouls St', 'Koyla St']"
Krauss St,"['Krauss Wt', 'Krauss Sy', 'Krauss Sr', 'Krwuss St', 'Kfauss St']"
Krukowski Rd,"['Krukowaki Rd', 'Krumowski Rd', 'Krukowdki Rd', 'Krykowski Rd', 'Krulowski Rd']"
Kua Mauna Pl,"['Lua Mauna Pl', 'Kia Mauna Pl', 'Kua Mauba Pl', 'Kua Mauna Po', 'Kua Maunw Pl']"
Kuaehu Pl,"['Kuaehi Pl', 'Juaehu Pl', 'Kyaehu Pl', 'Kuwehu Pl', 'Kiaehu Pl']"
Kuaehu St,"['Kuwehu St', 'Kuzehu St', 'Kuaehy St', 'Kuaenu St', 'Iuaehu St']"
Kuahea Pl,"['Kuanea Pl', 'Kushea Pl', 'Kushea Pl', 'Kyahea Pl', 'Kuahea Pk']"
Kuahea St,"['Kyahea St', 'Kuahea Sg', 'Kuahwa St', 'Iuahea St', 'Kuajea St']"
Kuahine Dr,"['Kuahime Dr', 'Luahine Dr', 'Kjahine Dr', 'Iuahine Dr', 'Kuahine De']"
Kuahiwi Way,"['Kuahiwi Wah', 'Kuahiwu Way', 'Kushiwi Way', 'Kushiwi Way', 'Kiahiwi Way']"
Kuahono St,"['Kuzhono St', 'Kuahlno St', 'Kuahino St', 'Kuahonl St', 'Kuahonl St']"
Kuahua Ave,"['Kushua Ave', 'Kiahua Ave', 'Kuahja Ave', 'Kuahia Ave', 'Kuahua Afe']"
Kuaiwi Pl,"['Kuaisi Pl', 'Juaiwi Pl', 'Muaiwi Pl', 'Luaiwi Pl', 'Kuwiwi Pl']"
Kualono St,"['Kjalono St', 'Kjalono St', 'Kualomo St', 'Kuakono St', 'Kualono Dt']"
Kuamauna St,"['Kuamauna Sy', 'Kuqmauna St', 'Kuamquna St', 'Kuqmauna St', 'Kuzmauna St']"
Kuamoo St,"['Kuamoo Sy', 'Kuajoo St', 'Kuanoo St', 'Kuamoo Sg', 'Kuampo St']"
Kuana St,"['Kuanq St', 'Kuaba St', 'Kuwna St', 'Kuana Dt', 'Kuana Sg']"
Kuanalu Pl,"['Kuanapu Pl', 'Kuanalu Ol', 'Kuahalu Pl', 'Kuanalu Pp', 'Kuabalu Pl']"
Kuaola St,"['Kuaopa St', 'Juaola St', 'Kuaoka St', 'Kuapla St', 'Kuaola At']"
Kuapapa Pl,"['Kuapapz Pl', 'Kuapapa Po', 'Kuapapa Pp', 'Kuapspa Pl', 'Kuapaps Pl']"
Kuapohaku Dr,"['Kuapohaku Sr', 'Kuapohaju Dr', 'Kuspohaku Dr', 'Kuapohakj Dr', 'Kuapihaku Dr']"
Kuekue St,"['Kuekur St', 'Kudkue St', 'Kuekue At', 'Kueiue St', 'Kuekue Sy']"
Kuhilani St,"['Kuhilani Wt', 'Kjhilani St', 'Kubilani St', 'Kuhilani Sf', 'Kuhklani St']"
Kuhio Ave,"['Kuhuo Ave', 'Kyhio Ave', 'Kjhio Ave', 'Kuhii Ave', 'Kuhio Zve']"
Kui Pl,"['Kii Pl', 'Kuu Pl', 'Kji Pl', 'Kui Ol', 'Kui Pp']"
Kuikahi St,"['Kuikahi Wt', 'Iuikahi St', 'Kuikahi At', 'Kukkahi St', 'Iuikahi St']"
Kuikele Pl,"['Juikele Pl', 'Kuikeke Pl', 'Kuiiele Pl', 'Kuikdle Pl', 'Kuikelr Pl']"
Kuikele St,"['Kuikelw St', 'Kuikele Wt', 'Kuikelr St', 'Kuikeoe St', 'Kuikdle St']"
Kuilei St,"['Kuilei Xt', 'Luilei St', 'Kuilwi St', 'Kuolei St', 'Kuilek St']"
Kuine Pl,"['Kukne Pl', 'Kuine Ol', 'Kuune Pl', 'Luine Pl', 'Kyine Pl']"
Kuipaakea Ln,"['Kuioaakea Ln', 'Kyipaakea Ln', 'Kuipaakda Ln', 'Kuipaakwa Ln', 'Kjipaakea Ln']"
Kukahi St,"['Kukagi St', 'Kukahi Xt', 'Kukwhi St', 'Kukshi St', 'Kuiahi St']"
Kukii St,"['Kukii Sf', 'Iukii St', 'Kukiu St', 'Kukki St', 'Kukui St']"
Kukila Pl,"['Kulila Pl', 'Kukilq Pl', 'Kukipa Pl', 'Kukils Pl', 'Kukkla Pl']"
Kukila St,"['Kukils St', 'Kumila St', 'Kujila St', 'Jukila St', 'Kukila Sg']"
Kukuau Pl,"['Kukjau Pl', 'Kukuay Pl', 'Kukuau Po', 'Kukuqu Pl', 'Mukuau Pl']"
Kukui Dr,"['Kukuu Dr', 'Kukuk Dr', 'Kukuu Dr', 'Kului Dr', 'Kukui De']"
Kukui Pl,"['Kukui Ol', 'Kuiui Pl', 'Kukuo Pl', 'Kikui Pl', 'Kukyi Pl']"
Kukuiula Loop,"['Kukuiula Liop', 'Lukuiula Loop', 'Kukuiuka Loop', 'Kukukula Loop', 'Kykuiula Loop']"
Kukuiula Pl,"['Kukuuula Pl', 'Kukuiula Ll', 'Kukuiuls Pl', 'Kukukula Pl', 'Kukuiula Po']"
Kula Kolea Dr,"['Kila Kolea Dr', 'Kula Jolea Dr', 'Kila Kolea Dr', 'Kula Molea Dr', 'Kula Kopea Dr']"
Kula Kolea Pl,"['Kula Molea Pl', 'Kula Kolea Pk', 'Kuoa Kolea Pl', 'Kula Kolea Ll', 'Kula Kplea Pl']"
Kula St,"['Kuka St', 'Mula St', 'Mula St', 'Kjla St', 'Kila St']"
Kulamanu Pl,"['Julamanu Pl', 'Kulamanu Ll', 'Mulamanu Pl', 'Kulamanu Pp', 'Kuoamanu Pl']"
Kulamanu St,"['Kulzmanu St', 'Kuoamanu St', 'Kulamamu St', 'Kulamabu St', 'Kulakanu St']"
Kulani St,"['Lulani St', 'Kulank St', 'Julani St', 'Kulani Sg', 'Kuoani St']"
Kulauala Way,"['Kilauala Way', 'Kulauala Qay', 'Kulauala Qay', 'Kulauzla Way', 'Kulauapa Way']"
Kulekule Pl,"['Kulemule Pl', 'Kylekule Pl', 'Kulekule Pp', 'Kulekule Pk', 'Kulekule Po']"
Kuliouou Pl,"['Kuliouou Ol', 'Kuliouou Pk', 'Kuliouou Ll', 'Kuloouou Pl', 'Kiliouou Pl']"
Kuliouou Rd,"['Kulioiou Rd', 'Kuliouoj Rd', 'Kuliouou Re', 'Kulipuou Rd', 'Kuliiuou Rd']"
Kului Pl,"['Kulji Pl', 'Kulji Pl', 'Kuluk Pl', 'Kului Po', 'Lului Pl']"
Kumakani Loop,"['Kumqkani Loop', 'Kumakani Lool', 'Kumakani Lool', 'Kumakani Lolp', 'Kumamani Loop']"
Kumakani Pl,"['Kumakahi Pl', 'Kumakanu Pl', 'Kumakabi Pl', 'Kumakabi Pl', 'Kumakqni Pl']"
Kumu Pl,"['Mumu Pl', 'Kuku Pl', 'Kumi Pl', 'Kjmu Pl', 'Kumu Pk']"
Kumu St,"['Kumi St', 'Kumu Sr', 'Kumu Sf', 'Kuku St', 'Kumu At']"
Kumukahi Pl,"['Kumukayi Pl', 'Kumukahi Ol', 'Kumjkahi Pl', 'Kumukaji Pl', 'Kumukahi Po']"
Kumukoa Pl,"['Mumukoa Pl', 'Kimukoa Pl', 'Kumukoa Ll', 'Kjmukoa Pl', 'Kjmukoa Pl']"
Kumukoa St,"['Kumukoq St', 'Kumukoq St', 'Kumukoa Sr', 'Kunukoa St', 'Kumukos St']"
Kumukumu St,"['Kujukumu St', 'Kumujumu St', 'Kumukuku St', 'Kumumumu St', 'Kumykumu St']"
Kumulani Pl,"['Kumulabi Pl', 'Kunulani Pl', 'Kumulani Po', 'Kumulani Ll', 'Kumukani Pl']"
Kumulani St,"['Lumulani St', 'Kumulani Sr', 'Kumulani At', 'Mumulani St', 'Kjmulani St']"
Kumuone St,"['Kumuonw St', 'Kumuonr St', 'Kumuohe St', 'Kumuonw St', 'Kumuone Sr']"
Kumuwai Pl,"['Kumuwau Pl', 'Kumuwai Pk', 'Kimuwai Pl', 'Kumuwzi Pl', 'Kumuwai Po']"
Kunawai Ln,"['Kynawai Ln', 'Lunawai Ln', 'Kunawsi Ln', 'Kuhawai Ln', 'Kunawak Ln']"
Kunihi Pl,"['Kunihi Po', 'Lunihi Pl', 'Kinihi Pl', 'Kujihi Pl', 'Kunihk Pl']"
Kuntz Ave,"['Kuntz Avd', 'Kunfz Ave', 'Kuntx Ave', 'Kuntz Avw', 'Kuntz Zve']"
Kuola Pl,"['Kuooa Pl', 'Iuola Pl', 'Kuola Pp', 'Kuola Po', 'Kuola Pp']"
Kupaa Dr,"['Jupaa Dr', 'Kupaq Dr', 'Kipaa Dr', 'Kupza Dr', 'Kjpaa Dr']"
Kupaua Pl,"['Mupaua Pl', 'Kjpaua Pl', 'Kupaua Ol', 'Kupaya Pl', 'Kupaua Ll']"
Kupu Pl,"['Kupu Pp', 'Kipu Pl', 'Kupu Ll', 'Kulu Pl', 'Kupu Pp']"
Kuwili St,"['Kjwili St', 'Kuwiki St', 'Kuwilk St', 'Kuwilu St', 'Kuwilu St']"
La Pietra Cir,"['Pa Pietra Cir', 'La Pietra Dir', 'La Pietra Fir', 'La Pietra Cur', 'Pa Pietra Cir']"
La'i Rd,"[""La'i Rf"", ""La'i Rd"", ""Lw'i Rd"", ""Oa'i Rd"", ""Lq'i Rd""]"
Laa Ln,"['Laq Ln', 'Paa Ln', 'Kaa Ln', 'Laa Kn', 'Lwa Ln']"
Laakea Pl,"['Kaakea Pl', 'Lzakea Pl', 'Laajea Pl', 'Laskea Pl', 'Laakea Po']"
Laakea St,"['Lzakea St', 'Lqakea St', 'Laakew St', 'Lawkea St', 'Laalea St']"
Laamia Pl,"['Laania Pl', 'Laqmia Pl', 'Lazmia Pl', 'Laamka Pl', 'Paamia Pl']"
Laamia St,"['Laamiw St', 'Kaamia St', 'Lasmia St', 'Laamua St', 'Laamia Sy']"
Laau St,"['Laay St', 'Lasu St', 'Lzau St', 'Paau St', 'Lasu St']"
Ladd Ln,"['Ladd Pn', 'Lade Ln', 'Lsdd Ln', 'Ladc Ln', 'Lsdd Ln']"
Lae St,"['Pae St', 'Lae Sf', 'Lar St', 'Oae St', 'Lar St']"
Laelae Way,"['Laelar Way', 'Laekae Way', 'Laelae Wzy', 'Kaelae Way', 'Kaelae Way']"
Laffey St,"['Kaffey St', 'Laffey Sg', 'Laffeh St', 'Laffeh St', 'Larfey St']"
Lagoon Dr,"['Lagoon Dt', 'Lagoon Df', 'Lagooj Dr', 'Lagoon Sr', 'Lagoon Fr']"
Laielua Pl,"['Laielia Pl', 'Laielus Pl', 'Lauelua Pl', 'Laoelua Pl', 'Lzielua Pl']"
Laimi Rd,"['Laimi Re', 'Oaimi Rd', 'Lsimi Rd', 'Laini Rd', 'Laimi Rr']"
Lakapu St,"['Lskapu St', 'Lakaou St', 'Lakapu Dt', 'Lakspu St', 'Lwkapu St']"
Laki Rd,"['Lzki Rd', 'Laki Td', 'Laji Rd', 'Lwki Rd', 'Laki Re']"
Lakimau St,"['Lakikau St', 'Lakimay St', 'Kakimau St', 'Lakimau Dt', 'Lakimwu St']"
Lakimela Ln,"['Lakimela On', 'Lakimdla Ln', 'Lzkimela Ln', 'Lakimels Ln', 'Lajimela Ln']"
Lakoloa Pl,"['Lakolow Pl', 'Lakiloa Pl', 'Laklloa Pl', 'Pakoloa Pl', 'Lakokoa Pl']"
Lalamilo Pl,"['Lakamilo Pl', 'Lalajilo Pl', 'Lalakilo Pl', 'Lalanilo Pl', 'Lalzmilo Pl']"
Lalamilo St,"['Lalamill St', 'Lalamipo St', 'Lalamilo Sg', 'Lalamilo Xt', 'Lalamilo Xt']"
Lalea Pl,"['Lwlea Pl', 'Palea Pl', 'Lslea Pl', 'Lalea Po', 'Laoea Pl']"
Lamaku Pl,"['Lakaku Pl', 'Lamaiu Pl', 'Lanaku Pl', 'Lanaku Pl', 'Lamaki Pl']"
Lamaloa Pl,"['Lamzloa Pl', 'Lamaloa Ll', 'Lamapoa Pl', 'Lamaooa Pl', 'Lanaloa Pl']"
Lana Ln,"['Pana Ln', 'Kana Ln', 'Lana Kn', 'Oana Ln', 'Lanq Ln']"
Lanai St,"['Labai St', 'Lanai Sy', 'Panai St', 'Lznai St', 'Lanai Zt']"
Lanakila Ave,"['Lanakila Wve', 'Lanamila Ave', 'Lanakika Ave', 'Kanakila Ave', 'Lanamila Ave']"
Lane St,"['Lane Zt', 'Lzne St', 'Oane St', 'Pane St', 'Land St']"
Lani St,"['Oani St', 'Lani Sr', 'Lani Zt', 'Lano St', 'Lani Sr']"
Lanihale Pl,"['Panihale Pl', 'Lznihale Pl', 'Lanihaoe Pl', 'Lsnihale Pl', 'Lsnihale Pl']"
Lanihuli Dr,"['Lankhuli Dr', 'Lznihuli Dr', 'Lanihuli Er', 'Lanihuli Sr', 'Lajihuli Dr']"
Lanikaula St,"['Lanikaila St', 'Lanikaulz St', 'Laniksula St', 'Lanikaulq St', 'Lanikqula St']"
Laniloa Rd,"['Lsniloa Rd', 'Laniloa Fd', 'Oaniloa Rd', 'Laniloa Fd', 'Lsniloa Rd']"
Lanipili Pl,"['Lanipilu Pl', 'Labipili Pl', 'Lanipilo Pl', 'Lanipili Po', 'Lanioili Pl']"
Lanipoko Pl,"['Laniloko Pl', 'Lanipoko Ol', 'Lanipoko Po', 'Lanipojo Pl', 'Lanipoio Pl']"
Lanipuao St,"['Panipuao St', 'Lsnipuao St', 'Lanipjao St', 'Lankpuao St', 'Lanipuao Xt']"
Laniuma Loop,"['Laniumq Loop', 'Laniuma Loip', 'Laniums Loop', 'Lsniuma Loop', 'Laniumq Loop']"
Laniuma Rd,"['Laniuna Rd', 'Laniuma Fd', 'Laniuma Rs', 'Lqniuma Rd', 'Laniyma Rd']"
Lanui Pl,"['Lanui Po', 'Lanii Pl', 'Lanui Ll', 'Lanui Po', 'Lanji Pl']"
Laola Pl,"['Oaola Pl', 'Kaola Pl', 'Laola Ll', 'Laols Pl', 'Lqola Pl']"
Larson Ct,"['Parson Ct', 'Larsoh Ct', 'Larson Cy', 'Larxon Ct', 'Larson Cr']"
Lauhala St,"['Lauhala Sf', 'Kauhala St', 'Layhala St', 'Lauhals St', 'Lauhwla St']"
Lauhoe Pl - Honolulu International Airport (hnl),"['Lauhoe Pl - Honolulu International Airport (hbl)', 'Lauhoe Ol - Honolulu International Airport (hnl)', 'Lauhoe Pl - Hpnolulu International Airport (hnl)', 'Lauhoe Pl - Honooulu International Airport (hnl)', 'Lauhoe Pl - Hpnolulu International Airport (hnl)']"
Lauiki St,"['Lwuiki St', 'Kauiki St', 'Lauiki Dt', 'Lajiki St', 'Lauiji St']"
Laukahi Pl,"['Laukaho Pl', 'Lqukahi Pl', 'Lsukahi Pl', 'Laukahu Pl', 'Laikahi Pl']"
Laukahi St,"['Laukahi At', 'Oaukahi St', 'Lqukahi St', 'Laukayi St', 'Paukahi St']"
Laukoa Pl,"['Laukoa Pk', 'Lzukoa Pl', 'Paukoa Pl', 'Laikoa Pl', 'Laukoz Pl']"
Laukupu Way,"['Laukjpu Way', 'Laukupj Way', 'Laukupu Eay', 'Laukipu Way', 'Laujupu Way']"
Laula Way,"['Laula Wwy', 'Laulw Way', 'Laula Wah', 'Laulq Way', 'Oaula Way']"
Laulani St,"['Laulahi St', 'Laulzni St', 'Laulanu St', 'Laulani Sy', 'Laulanu St']"
Laumaile St,"['Laumsile St', 'Laumaile Wt', 'Laumaipe St', 'Laumsile St', 'Laumaioe St']"
Laumaka St,"['Laumzka St', 'Laujaka St', 'Laumzka St', 'Laukaka St', 'Laimaka St']"
Launa Pl,"['Lauba Pl', 'Launa Pk', 'Launa Ll', 'Lauba Pl', 'Lajna Pl']"
Launiu St,"['Lajniu St', 'Launiu At', 'Pauniu St', 'Launiu At', 'Laubiu St']"
Lauoha Pl,"['Lauoha Ll', 'Lauohs Pl', 'Lauoha Po', 'Layoha Pl', 'Lauohq Pl']"
Lauula St,"['Pauula St', 'Lauula Zt', 'Lauila St', 'Lauula At', 'Lzuula St']"
Lawa Pl,"['Laqa Pl', 'Pawa Pl', 'Lawa Ol', 'Pawa Pl', 'Oawa Pl']"
Lawai St,"['Lqwai St', 'Lawai Sf', 'Pawai St', 'Lawwi St', 'Lswai St']"
Lawehana St,"['Lawehana Sr', 'Lqwehana St', 'Oawehana St', 'Lwwehana St', 'Lawehana Sg']"
Lawelawe Pl,"['Pawelawe Pl', 'Lawelaee Pl', 'Laweoawe Pl', 'Lawelawe Po', 'Laeelawe Pl']"
Lawelawe St,"['Lawelawe Dt', 'Lawrlawe St', 'Lawdlawe St', 'Lawelwwe St', 'Laqelawe St']"
Leahi Ave,"['Leani Ave', 'Leahi Afe', 'Leahi Ace', 'Leqhi Ave', 'Keahi Ave']"
Leal Pl,"['Leal Ll', 'Lewl Pl', 'Peal Pl', 'Leak Pl', 'Leap Pl']"
Lee Pl,"['Lwe Pl', 'Pee Pl', 'Lee Pp', 'Lee Ll', 'Lwe Pl']"
Leftwich St,"['Leftwich Sy', 'Leftsich St', 'Peftwich St', 'Levtwich St', 'Leftwich Sr']"
Lehia St,"['Lwhia St', 'Lejia St', 'Oehia St', 'Lehka St', 'Lejia St']"
Lehua Ln,"['Oehua Ln', 'Lwhua Ln', 'Lenua Ln', 'Kehua Ln', 'Lehua Lb']"
Lehua St,"['Lehus St', 'Lehua Sr', 'Legua St', 'Leyua St', 'Lehuw St']"
Lei Ln,"['Lei Kn', 'Ldi Ln', 'Lei On', 'Leo Ln', 'Kei Ln']"
Lei Rd,"['Lei Td', 'Leo Rd', 'Leu Rd', 'Lri Rd', 'Ldi Rd']"
Leialoha Ave,"['Leiallha Ave', 'Leialiha Ave', 'Leialoha Afe', 'Lekaloha Ave', 'Leialiha Ave']"
Leighton St,"['Leighton Sg', 'Leighton Sy', 'Leighgon St', 'Leiggton St', 'Leighton Zt']"
Leilani St,"['Leipani St', 'Leilanu St', 'Oeilani St', 'Lrilani St', 'Leilsni St']"
Leilehua Ln,"['Leilrhua Ln', 'Leikehua Ln', 'Leilehua Lb', 'Leilehja Ln', 'Leilwhua Ln']"
Leilipoa Way,"['Leilopoa Way', 'Leililoa Way', 'Leilupoa Way', 'Leiliooa Way', 'Leulipoa Way']"
Leiloke Dr,"['Leilpke Dr', 'Peiloke Dr', 'Leoloke Dr', 'Leiloke Rr', 'Leilokw Dr']"
Lele St,"['Ldle St', 'Lele Xt', 'Leld St', 'Leld St', 'Pele St']"
Lelehune Pl,"['Lelegune Pl', 'Ldlehune Pl', 'Lelehune Pp', 'Lwlehune Pl', 'Lelehuhe Pl']"
Lelekepue Pl,"['Lelekepie Pl', 'Ldlekepue Pl', 'Lelekelue Pl', 'Lelekepue Pk', 'Lrlekepue Pl']"
Lelepau Pl,"['Lelepzu Pl', 'Leleoau Pl', 'Lelepau Pp', 'Lelelau Pl', 'Kelepau Pl']"
Lemon Rd,"['Lenon Rd', 'Kemon Rd', 'Kemon Rd', 'Lempn Rd', 'Lemon Td']"
Lewalani Dr,"['Lewalani Df', 'Lwwalani Dr', 'Lewalani Sr', 'Lewalzni Dr', 'Lewakani Dr']"
Lewers St,"['Lewers Zt', 'Oewers St', 'Lewwrs St', 'Lewers Sg', 'Lewwrs St']"
Libby St,"['Lubby St', 'Libbh St', 'Libgy St', 'Libby Sg', 'Oibby St']"
Libert St,"['Lihert St', 'Libeft St', 'Libert Sr', 'Oibert St', 'Libert Sf']"
Lihipali Pl,"['Lihupali Pl', 'Lihipalk Pl', 'Lihopali Pl', 'Lihipapi Pl', 'Lihipsli Pl']"
Liholiho St,"['Oiholiho St', 'Liholoho St', 'Liholihp St', 'Liholino St', 'Lihpliho St']"
Likelike Hwy,"['Liielike Hwy', 'Likelike Gwy', 'Likelike Hwh', 'Likelile Hwy', 'Lilelike Hwy']"
Likelike St,"['Likwlike St', 'Likelikr St', 'Likelkke St', 'Likwlike St', 'Likelike Xt']"
Likini Pl,"['Lijini Pl', 'Likkni Pl', 'Likuni Pl', 'Pikini Pl', 'Likini Ll']"
Likini St,"['Pikini St', 'Likini At', 'Likini Sy', 'Likibi St', 'Likiji St']"
Likini St + Ala Awapuhi Pl,"['Likini Zt + Ala Awapuhi Pl', 'Likini St + Ala Awapuhi Ll', 'Likihi St + Ala Awapuhi Pl', 'Likini St + Ala Awaluhi Pl', 'Likini St + Ala Awapuhi Pk']"
Liko Ln,"['Liko Pn', 'Liko Lj', 'Liki Ln', 'Lkko Ln', 'Likp Ln']"
Lilia Ct,"['Lklia Ct', 'Liliq Ct', 'Lilia Cy', 'Lilua Ct', 'Lilia Cr']"
Liliha Ct Ln,"['Likiha Ct Ln', 'Likiha Ct Ln', 'Liliha Cg Ln', 'Lioiha Ct Ln', 'Likiha Ct Ln']"
Liliha Pl,"['Liliha Pp', 'Loliha Pl', 'Liliha Pk', 'Luliha Pl', 'Lioiha Pl']"
Liliha St,"['Liliha Sg', 'Oiliha St', 'Liliha Zt', 'Liliya St', 'Liliga St']"
Liliha St + Kellett Ln,"['Liliha St + Kellett Lh', 'Lilihw St + Kellett Ln', 'Liluha St + Kellett Ln', 'Liliba St + Kellett Ln', 'Liliha St + Kellett On']"
Lilikoi Way,"['Lilikoo Way', 'Likikoi Way', 'Lilikoi Wwy', 'Lilikoo Way', 'Lilimoi Way']"
